index,form,posTag,nerLabel,Sentence #
3433,khá,R,O,3480
3433,nhiều,A,O,3480
3433,.,CH,O,3480
3434,Nếu,C,O,3481
3434,đi,V,O,3481
3434,nhóm,N,O,3481
3434,4,M,O,3481
3434,người,N,O,3481
3434,bạn,N,O,3481
3434,nên,C,O,3481
3434,gọi,V,O,3481
3434,tầm,N,O,3481
3434,4-Mar,M,O,3481
3434,món,N,O,3481
3434,là,V,O,3481
3434,vừa,A,O,3481
3434,đủ,A,O,3481
3434,ăn,V,O,3481
3434,.,CH,O,3481
3435,Quán,N,O,3482
3435,có,V,O,3482
3435,lối,N,O,3482
3435,thiết_kế,V,O,3482
3435,theo,E,O,3482
3435,phong_cách,N,O,3482
3435,Hàn_Quốc,Np,B-LOC,3482
3435,",",CH,O,3482
3435,trẻ_trung,A,O,3482
3435,",",CH,O,3482
3435,hiện_đại,A,O,3482
3435,.,CH,O,3482
3436,Đặc_biệt,A,O,3483
3436,",",CH,O,3483
3436,quán,N,O,3483
3436,mở,V,O,3483
3436,nhạc,N,O,3483
3436,Kpop,Np,O,3483
3436,hợp,V,O,3483
3436,trend,N,O,3483
3436,giới,N,O,3483
3436,trẻ,A,O,3483
3436,",",CH,O,3483
3436,tạo,V,O,3483
3436,không_gian,N,O,3483
3436,vui_vẻ,A,O,3483
3436,",",CH,O,3483
3436,thoải_mái,A,O,3483
3436,khi,N,O,3483
3436,thưởng_thức,V,O,3483
3436,món,N,O,3483
3436,ăn,V,O,3483
3436,.,CH,O,3483
3437,Tuy_nhiên,C,O,3484
3437,",",CH,O,3484
3437,vào,V,O,3484
3437,khung,N,O,3484
3437,giờ,N,O,3484
3437,cao_điểm,N,O,3484
3437,ở,E,O,3484
3437,đây,P,O,3484
3437,khá,R,O,3484
3437,ồn,A,O,3484
3437,",",CH,O,3484
3437,nếu,C,O,3484
3437,bạn,N,O,3484
3437,cần,V,O,3484
3437,không_gian,N,O,3484
3437,ăn,V,O,3484
3437,trưa,N,O,3484
3437,yên_tĩnh,A,O,3484
3437,",",CH,O,3484
3437,địa_điểm,N,O,3484
3437,này,P,O,3484
3437,không,R,O,3484
3437,phù_hợp,V,O,3484
3437,.,CH,O,3484
3438,Địa_chỉ,N,O,3485
3438,:,CH,O,3485
3438,Trương_Định,Np,B-PER,3485
3438,",",CH,O,3485
3438,quận,N,B-LOC,3485
3438,3,M,I-LOC,3485
3438,Giờ,N,O,3485
3438,mở_cửa,V,O,3485
3438,:,CH,O,3485
3438,11,M,O,3485
3438,h,Nu,O,3485
3438,-,CH,O,3485
3438,22h3,N,O,3485
3438,0,M,O,3485
3438,K-Pop,Np,O,3485
3438,đem,V,O,3485
3438,đến,E,O,3485
3438,không_gian,N,O,3485
3438,ăn_uống,V,O,3485
3438,kiểu,N,B-MISC,3485
3438,Hàn,Np,I-MISC,3485
3438,hiện_đại,A,O,3485
3438,",",CH,O,3485
3438,phù_hợp,V,O,3485
3438,các,L,O,3485
3438,bạn,N,O,3485
3438,trẻ,A,O,3485
3438,.,CH,O,3485
3439,Ảnh,N,O,3486
3439,:,CH,O,3486
3440,Maryderoux,N,O,3487
3440,",",CH,O,3487
3440,foodholicvn,N,O,3487
3440,.,CH,O,3487
3441,Công_thức,N,O,3488
3441,làm_thịt,V,O,3488
3441,kho_tàu,N,O,3488
3441,mềm,A,O,3488
3441,",",CH,O,3488
3441,đậm,A,O,3488
3441,vị,Nc,O,3488
3441,Bích_Phương,Np,B-PER,3488
3442,Ngày,N,O,3489
3442,19/8,M,O,3489
3442,",",CH,O,3489
3442,Đại_sứ_quán,N,B-ORG,3489
3442,Ireland,Np,I-ORG,3489
3442,thông_báo,V,O,3489
3442,Chương_trình,N,O,3489
3442,học_bổng,N,O,3489
3442,Ireland,Np,B-LOC,3489
3442,Fellows_Programme,Np,B-PER,3489
3442,–,CH,O,3489
3442,Asia,Np,B-ORG,3489
3442,bắt_đầu,V,O,3489
3442,nhận,V,O,3489
3442,hồ_sơ,N,O,3489
3442,cho,E,O,3489
3442,niên_khoá,N,O,3489
3442,2021-2022,M,O,3489
3442,.,CH,O,3489
3443,Học_bổng,N,O,3490
3443,toàn_phần,N,O,3490
3443,dành,V,O,3490
3443,cho,E,O,3490
3443,ứng_viên,N,O,3490
3443,là,V,O,3490
3443,công_dân,N,O,3490
3443,Việt_Nam,Np,B-LOC,3490
3443,",",CH,O,3490
3443,theo,V,O,3490
3443,học,V,O,3490
3443,tại,E,O,3490
3443,bậc,N,O,3490
3443,học,V,O,3490
3443,thạc_sĩ,N,O,3490
3443,các,L,O,3490
3443,Trường,N,O,3490
3443,đại_học,N,O,3490
3443,và,Cc,O,3490
3443,Học_viện,N,O,3490
3443,công_nghệ,N,O,3490
3443,của,E,O,3490
3443,Ireland,Np,B-LOC,3490
3443,.,CH,O,3490
3444,Học_bổng,N,O,3491
3444,gồm,V,O,3491
3444,học_phí,N,O,3491
3444,",",CH,O,3491
3444,vé,N,O,3491
3444,máy_bay,N,O,3491
3444,khứ_hồi,V,O,3491
3444,",",CH,O,3491
3444,hỗ_trợ,V,O,3491
3444,ăn_ở,V,O,3491
3444,hàng,N,O,3491
3444,tháng,N,O,3491
3444,",",CH,O,3491
3444,bảo_hiểm,N,O,3491
3444,…,CH,O,3491
3445,Các,L,O,3492
3445,học_bổng,N,O,3492
3445,sẽ,R,O,3492
3445,dành,V,O,3492
3445,cho,E,O,3492
3445,các,L,O,3492
3445,ngành,N,O,3492
3445,học,V,O,3492
3445,sau,N,O,3492
3445,:,CH,O,3492
3445,Biến_đổi,V,O,3492
3445,khí_hậu,N,O,3492
3445,và,Cc,O,3492
3445,ứng_phó,V,O,3492
3445,",",CH,O,3492
3445,Môi_trường,N,O,3492
3445,",",CH,O,3492
3445,Biển,N,O,3492
3445,",",CH,O,3492
3445,Phát_triển,V,O,3492
3445,bền_vững,A,O,3492
3445,",",CH,O,3492
3445,GIS,Ny,O,3492
3445,(,CH,O,3492
3445,Hệ_thống,N,O,3492
3445,thông_tin,N,O,3492
3445,địa_lý,N,O,3492
3445,),CH,O,3492
3445,;,CH,O,3492
3445,Chế_tạo,N,O,3492
3445,và,Cc,O,3492
3445,Công_nghệ,N,O,3492
3445,bền_vững,A,O,3492
3445,;,CH,O,3492
3445,Nghiên_cứu,V,O,3492
3445,phát_triển,V,O,3492
3445,",",CH,O,3492
3445,Nhân_quyền,Np,O,3492
3445,",",CH,O,3492
3445,Quan_hệ,N,O,3492
3445,quốc_tế,N,O,3492
3445,",",CH,O,3492
3445,Chính_trị,Np,O,3492
3445,",",CH,O,3492
3445,Chính_sách,N,O,3492
3445,công,N,O,3492
3445,;,CH,O,3492
3445,Luật_Quốc_tế,Np,B-PER,3492
3445,",",CH,O,3492
3445,Luật,N,O,3492
3445,Nhân_quyền,Np,O,3492
3445,",",CH,O,3492
3445,Luật,N,O,3492
3445,Kinh_doanh,Np,O,3492
3445,;,CH,O,3492
3445,Y_tế,Np,O,3492
3445,",",CH,O,3492
3445,Dược_phẩm,Np,O,3492
3445,",",CH,O,3492
3445,Công_nghệ_sinh_học,N,O,3492
3445,;,CH,O,3492
3445,Giáo_dục,N,O,3492
3445,;,CH,O,3492
3445,Xã_hội_học,N,O,3492
3445,",",CH,O,3492
3445,Chính_sách_xã_hội,N,O,3492
3445,",",CH,O,3492
3445,Nghiên_cứu,V,O,3492
3445,xã_hội,N,O,3492
3445,;,CH,O,3492
3445,Nghiên_cứu,V,O,3492
3445,về,E,O,3492
3445,Phụ_nữ,Np,O,3492
3445,",",CH,O,3492
3445,Giới,Np,O,3492
3445,",",CH,O,3492
3445,Bình_đẳng,Np,O,3492
3445,;,CH,O,3492
3445,Công_nghệ_thông_tin,N,O,3492
3445,",",CH,O,3492
3445,Truyền_thông,Np,O,3492
3445,",",CH,O,3492
3445,Đa_phương_tiện,Np,O,3492
3445,kỹ_thuật_số,N,O,3492
3445,;,CH,O,3492
3445,Kinh_doanh,Np,O,3492
3445,",",CH,O,3492
3445,Kinh_tế,Np,O,3492
3445,",",CH,O,3492
3445,Quản_lý,V,O,3492
3445,dự_án,N,O,3492
3445,",",CH,O,3492
3445,Quản_lý,V,O,3492
3445,chiến_lược,N,O,3492
3445,;,CH,O,3492
3445,Khoa_học,N,O,3492
3445,thực_phẩm,N,O,3492
3445,",",CH,O,3492
3445,Công_nghệ,N,O,3492
3445,thực_phẩm,N,O,3492
3445,",",CH,O,3492
3445,Công_nghiệp,N,O,3492
3445,thực_phẩm,N,O,3492
3445,;,CH,O,3492
3445,Du_lịch,V,O,3492
3445,và,Cc,O,3492
3445,quản_lý,V,O,3492
3445,khách_sạn,N,O,3492
3445,Theo,E,O,3492
3445,thông_báo,N,O,3492
3445,",",CH,O,3492
3445,hạn,N,O,3492
3445,nộp,V,O,3492
3445,hồ_sơ,N,O,3492
3445,đến,E,O,3492
3445,hết,V,O,3492
3445,ngày,N,O,3492
3445,13/9,M,O,3492
3445,/,CH,O,3492
3445,2020,M,O,3492
3445,và,Cc,O,3492
3445,đây,P,O,3492
3445,cũng,R,O,3492
3445,là,V,O,3492
3445,Chương_trình,N,O,3492
3445,học_bổng,N,O,3492
3445,duy_nhất,A,O,3492
3445,của,E,O,3492
3445,Đại_sứ_quán,N,B-ORG,3492
3445,Ireland,Np,I-ORG,3492
3445,trong,E,O,3492
3445,năm,N,O,3492
3445,nay,P,O,3492
3445,.,CH,O,3492
3446,Các,L,O,3493
3446,sinh_viên,N,O,3493
3446,theo,V,O,3493
3446,học,V,O,3493
3446,tại,E,O,3493
3446,các,L,O,3493
3446,Trường,N,O,3493
3446,đại_học,N,O,3493
3446,và,Cc,O,3493
3446,Học_viện,N,O,3493
3446,công_nghệ,N,O,3493
3446,của,E,O,3493
3446,Ireland,Np,B-LOC,3493
3446,.,CH,O,3493
3447,Ireland,Nc,B-LOC,3494
3447,Fellows_Programme,Np,B-PER,3494
3447,được,V,O,3494
3447,tài_trợ,V,O,3494
3447,hoàn_toàn,A,O,3494
3447,bởi,E,O,3494
3447,Chính_phủ,N,O,3494
3447,Ireland,Np,B-LOC,3494
3447,",",CH,O,3494
3447,dưới,E,O,3494
3447,sự,Nc,O,3494
3447,quản_lý,V,O,3494
3447,Bộ,N,B-ORG,3494
3447,Ngoại_giao,N,I-ORG,3494
3447,Ireland,Np,I-ORG,3494
3447,.,CH,O,3494
3448,Chương_trình,N,O,3495
3448,phù_hợp,V,O,3495
3448,với,E,O,3495
3448,cam_kết,N,O,3495
3448,của,E,O,3495
3448,Chính_phủ,N,O,3495
3448,Ireland,Np,B-LOC,3495
3448,trong,E,O,3495
3448,khuôn_khổ,N,O,3495
3448,Global_Ireland,Np,O,3495
3448,và,Cc,O,3495
3448,kế_hoạch,N,O,3495
3448,thực_hiện,V,O,3495
3448,các,L,O,3495
3448,Mục_tiêu,N,O,3495
3448,Phát_triển,V,O,3495
3448,Bền_vững,Np,O,3495
3448,(,CH,O,3495
3448,SDGs,Np,O,3495
3448,),CH,O,3495
3448,",",CH,O,3495
3448,Chính_sách,N,O,3495
3448,Phát_triển,V,O,3495
3448,Quốc_tế,N,O,3495
3448,của,E,O,3495
3448,Ireland,Np,B-LOC,3495
3448,và,Cc,O,3495
3448,Chiến_lược,N,O,3495
3448,Giáo_dục,N,O,3495
3448,Quốc_tế,N,O,3495
3448,của,E,O,3495
3448,Ireland,Np,B-LOC,3495
3448,.,CH,O,3495
3449,Chương_trình,N,O,3496
3449,được,V,O,3496
3449,quản_lý,V,O,3496
3449,bởi,E,O,3496
3449,Đại_sứ_quán,N,B-ORG,3496
3449,Ireland,Np,I-ORG,3496
3449,",",CH,O,3496
3449,với,E,O,3496
3449,sự,N,O,3496
3449,hỗ_trợ,V,O,3496
3449,của,E,O,3496
3449,Hội_đồng,N,B-ORG,3496
3449,Sinh_viên,N,I-ORG,3496
3449,Quốc_tế,N,I-ORG,3496
3449,Ireland,Np,I-ORG,3496
3449,(,CH,O,3496
3449,ICOS,Ny,B-ORG,3496
3449,),CH,O,3496
3449,.,CH,O,3496
3450,Ireland,Nc,B-LOC,3497
3450,Fellows_Programme,Np,B-PER,3497
3450,dành,V,O,3497
3450,cho,E,O,3497
3450,các,L,O,3497
3450,đối_tượng,N,O,3497
3450,đang,R,O,3497
3450,đi,V,O,3497
3450,làm,V,O,3497
3450,",",CH,O,3497
3450,có,V,O,3497
3450,tiềm_năng,N,O,3497
3450,lãnh_đạo,N,O,3497
3450,",",CH,O,3497
3450,theo,V,O,3497
3450,học,V,O,3497
3450,tại,E,O,3497
3450,Ireland,Np,B-LOC,3497
3450,-,CH,O,3497
3450,một,M,O,3497
3450,nền,N,O,3497
3450,giáo_dục,N,O,3497
3450,chất_lượng,N,O,3497
3450,",",CH,O,3497
3450,uy_tín,N,O,3497
3450,",",CH,O,3497
3450,đẳng_cấp,N,O,3497
3450,thế_giới,N,O,3497
3450,.,CH,O,3497
3451,Mục_tiêu,N,O,3498
3451,của,E,O,3498
3451,Chương_trình,N,O,3498
3451,là,V,O,3498
3451,đào_tạo,V,O,3498
3451,các,L,O,3498
3451,nhà_lãnh_đạo,N,O,3498
3451,tương_lai,N,O,3498
3451,;,CH,O,3498
3451,phát_triển,V,O,3498
3451,năng_lực,N,O,3498
3451,trong,E,O,3498
3451,nước,N,O,3498
3451,để,E,O,3498
3451,đạt,V,O,3498
3451,được,R,O,3498
3451,các,L,O,3498
3451,mục_tiêu,N,O,3498
3451,SDG,Ny,O,3498
3451,quốc_gia,N,O,3498
3451,;,CH,O,3498
3451,và,Cc,O,3498
3451,xây_dựng,V,O,3498
3451,mối,N,O,3498
3451,quan_hệ,N,O,3498
3451,tích_cực,A,O,3498
3451,với,E,O,3498
3451,Ireland,Np,B-LOC,3498
3451,.,CH,O,3498
3452,Khi,N,O,3499
3452,trở,V,O,3499
3452,về,V,O,3499
3452,nước,N,O,3499
3452,",",CH,O,3499
3452,sinh_viên,N,O,3499
3452,tốt_nghiệp,V,O,3499
3452,được,R,O,3499
3452,kỳ_vọng,V,O,3499
3452,sẽ,R,O,3499
3452,mang,V,O,3499
3452,những,L,O,3499
3452,kỹ_năng,N,O,3499
3452,đã,R,O,3499
3452,có,V,O,3499
3452,để,E,O,3499
3452,góp_phần,V,O,3499
3452,xây_dựng,V,O,3499
3452,năng_lực,N,O,3499
3452,ở,E,O,3499
3452,nước,N,O,3499
3452,sở_tại,A,O,3499
3452,",",CH,O,3499
3452,cũng,R,O,3499
3452,như,C,O,3499
3452,sẽ,R,O,3499
3452,đóng_góp,V,O,3499
3452,vào,E,O,3499
3452,việc,N,O,3499
3452,xây_dựng,V,O,3499
3452,các,L,O,3499
3452,mối,N,O,3499
3452,quan_hệ,N,O,3499
3452,cá_nhân,N,O,3499
3452,và,Cc,O,3499
3452,nghề_nghiệp,N,O,3499
3452,tích_cực,A,O,3499
3452,lâu_dài,A,O,3499
3452,với,E,O,3499
3452,Ireland,Np,B-LOC,3499
3452,",",CH,O,3499
3452,thúc_đẩy,V,O,3499
3452,quan_hệ,N,O,3499
3452,song_phương,A,O,3499
3452,giữa,E,O,3499
3452,hai,M,O,3499
3452,nước,N,O,3499
3452,trên,E,O,3499
3452,nhiều,A,O,3499
3452,lĩnh_vực,N,O,3499
3452,.,CH,O,3499
3453,Phạm_Lý,Np,B-PER,3500
3454,Tại,E,O,3501
3454,đầu,N,O,3501
3454,cầu,N,B-LOC,3501
3454,TPHCM,Ny,I-LOC,3501
3454,",",CH,O,3501
3454,tham_dự,V,O,3501
3454,có,V,O,3501
3454,Chủ_tịch,N,O,3501
3454,UBND,Ny,O,3501
3454,TP,Ny,O,3501
3454,Nguyễn_Thành_Phong,Np,B-PER,3501
3454,;,CH,O,3501
3454,đại_diện,V,O,3501
3454,các,L,O,3501
3454,sở,N,O,3501
3454,",",CH,O,3501
3454,ngành,N,O,3501
3454,TP.,Ny,O,3501
3454,Tại,E,O,3501
3454,hội_nghị,N,O,3501
3454,",",CH,O,3501
3454,Bộ_trưởng,N,O,3501
3454,Bộ,N,B-ORG,3501
3454,Kế_hoạch,N,I-ORG,3501
3454,và,Cc,I-ORG,3501
3454,Đầu_tư,N,I-ORG,3501
3454,Nguyễn_Chí_Dũng,Np,B-PER,3501
3454,cho,V,O,3501
3454,biết,V,O,3501
3454,",",CH,O,3501
3454,nhờ,V,O,3501
3454,sự,N,O,3501
3454,chỉ_đạo,V,O,3501
3454,sát_sao,A,O,3501
3454,của,E,O,3501
3454,Thủ_tướng,N,O,3501
3454,Chính_phủ,N,O,3501
3454,;,CH,O,3501
3454,sự,N,O,3501
3454,đôn_đốc,V,O,3501
3454,",",CH,O,3501
3454,tháo_gỡ,V,O,3501
3454,khó_khăn,A,O,3501
3454,",",CH,O,3501
3454,vướng_mắc,N,O,3501
3454,giải_ngân,V,O,3501
3454,của,E,O,3501
3454,các,L,O,3501
3454,đoàn,N,O,3501
3454,công_tác,N,O,3501
3454,",",CH,O,3501
3454,tiến_độ,N,O,3501
3454,giải_ngân,V,O,3501
3454,đầu_tư,V,O,3501
3454,công,A,O,3501
3454,đến,E,O,3501
3454,nay,P,O,3501
3454,có,V,O,3501
3454,sự,N,O,3501
3454,chuyển_biến,V,O,3501
3454,và,Cc,O,3501
3454,đạt,V,O,3501
3454,kết_quả,N,O,3501
3454,tích_cực,A,O,3501
3454,.,CH,O,3501
3455,Cụ_thể,A,O,3502
3455,",",CH,O,3502
3455,có,V,O,3502
3455,5,M,O,3502
3455,Bộ,N,O,3502
3455,",",CH,O,3502
3455,cơ_quan,N,O,3502
3455,Trung_ương,N,O,3502
3455,và,Cc,O,3502
3455,19,M,O,3502
3455,địa_phương,N,O,3502
3455,có,V,O,3502
3455,tỷ_lệ,N,O,3502
3455,giải_ngân,V,O,3502
3455,trên,E,O,3502
3455,60%,M,O,3502
3455,.,CH,O,3502
3456,Tuy_nhiên,C,O,3503
3456,",",CH,O,3503
3456,có,V,O,3503
3456,29,M,O,3503
3456,Bộ,N,O,3503
3456,",",CH,O,3503
3456,cơ_quan,N,O,3503
3456,Trung_ương,N,O,3503
3456,và,Cc,O,3503
3456,6,M,O,3503
3456,địa_phương,N,O,3503
3456,có,V,O,3503
3456,tỷ_lệ,N,O,3503
3456,giải_ngân,V,O,3503
3456,dưới,E,O,3503
3456,35%,M,O,3503
3456,;,CH,O,3503
3456,15,M,O,3503
3456,Bộ,N,O,3503
3456,",",CH,O,3503
3456,cơ_quan,N,O,3503
3456,Trung_ương,N,O,3503
3456,và,Cc,O,3503
3456,1,M,O,3503
3456,địa_phương,N,O,3503
3456,có,V,O,3503
3456,tỷ_lệ,N,O,3503
3456,giải_ngân,V,O,3503
3456,dưới,E,O,3503
3456,15%,M,O,3503
3456,.,CH,O,3503
3457,Nguyên_nhân,N,O,3504
3457,của,E,O,3504
3457,tình_trạng,N,O,3504
3457,chậm,A,O,3504
3457,giải_ngân,V,O,3504
3457,là,V,O,3504
3457,do,E,O,3504
3457,vướng,V,O,3504
3457,công_tác,N,O,3504
3457,bồi_thường,V,O,3504
3457,giải_phóng,V,O,3504
3457,mặt_bằng,N,O,3504
3457,",",CH,O,3504
3457,đấu_thầu,V,O,3504
3457,",",CH,O,3504
3457,thay_đổi,V,O,3504
3457,chính_sách,N,O,3504
3457,",",CH,O,3504
3457,năng_lực,N,O,3504
3457,chủ,N,O,3504
3457,đầu_tư,V,O,3504
3457,và,Cc,O,3504
3457,nhà_thầu,N,O,3504
3457,.,CH,O,3504
3458,Công_tác,N,O,3505
3458,lập,V,O,3505
3458,kế_hoạch,N,O,3505
3458,chưa,R,O,3505
3458,sát,A,O,3505
3458,với,E,O,3505
3458,thực_tế,N,O,3505
3458,",",CH,O,3505
3458,công_tác,N,O,3505
3458,tổ_chức,V,O,3505
3458,triển_khai,V,O,3505
3458,tại,E,O,3505
3458,các,L,O,3505
3458,Bộ,N,O,3505
3458,",",CH,O,3505
3458,cơ_quan,N,O,3505
3458,Trung_ương,N,O,3505
3458,và,Cc,O,3505
3458,địa_phương,N,O,3505
3458,còn,V,O,3505
3458,nhiều,A,O,3505
3458,bất_cập,A,O,3505
3458,",",CH,O,3505
3458,các,L,O,3505
3458,cấp,N,O,3505
3458,",",CH,O,3505
3458,các,L,O,3505
3458,ngành,N,O,3505
3458,chưa,R,O,3505
3458,thực_sự,A,O,3505
3458,vào_cuộc,V,O,3505
3458,",",CH,O,3505
3458,vai_trò,N,O,3505
3458,trách_nhiệm,N,O,3505
3458,của,E,O,3505
3458,người,N,O,3505
3458,đứng,V,O,3505
3458,đầu,N,O,3505
3458,chưa,R,O,3505
3458,được,V,O,3505
3458,đề_cao,V,O,3505
3458,",",CH,O,3505
3458,chưa,R,O,3505
3458,rõ,A,O,3505
3458,nét,N,O,3505
3458,.,CH,O,3505
3459,Về,V,O,3506
3459,giải_ngân,V,O,3506
3459,chậm,A,O,3506
3459,nguồn,N,O,3506
3459,vốn,N,O,3506
3459,ODA,Ny,O,3506
3459,do,E,O,3506
3459,có,V,O,3506
3459,nhiều,A,O,3506
3459,đặc_thù,N,O,3506
3459,",",CH,O,3506
3459,nhiều,A,O,3506
3459,dự_án,N,O,3506
3459,lớn,A,O,3506
3459,đang,R,O,3506
3459,thực_hiện,V,O,3506
3459,thủ_tục,N,O,3506
3459,điều_chỉnh,V,O,3506
3459,chủ_trương,N,O,3506
3459,đầu_tư,V,O,3506
3459,",",CH,O,3506
3459,điều_chỉnh,V,O,3506
3459,hiệp_định,N,O,3506
3459,vay,V,O,3506
3459,với,E,O,3506
3459,nước_ngoài,N,O,3506
3459,nên,C,O,3506
3459,chưa,R,O,3506
3459,đủ,A,O,3506
3459,cơ_sở,N,O,3506
3459,pháp_lý,N,O,3506
3459,để,E,O,3506
3459,triển_khai,V,O,3506
3459,thực_hiện,V,O,3506
3459,…,CH,O,3506
3460,Ở,E,O,3507
3460,góc_độ,N,O,3507
3460,địa_phương,N,O,3507
3460,",",CH,O,3507
3460,Chủ_tịch,N,O,3507
3460,UBND,Ny,B-ORG,3507
3460,TPHCM,Ny,I-ORG,3507
3460,Nguyễn_Thành_Phong,Np,B-PER,3507
3460,cho,V,O,3507
3460,biết,V,O,3507
3460,:,CH,O,3507
3460,Tính,V,O,3507
3460,đến,E,O,3507
3460,ngày,N,O,3507
3460,15/8,M,O,3507
3460,",",CH,O,3507
3460,TP,Ny,O,3507
3460,đã,R,O,3507
3460,giải_ngân,V,O,3507
3460,gần,A,O,3507
3460,21,M,O,3507
3460,tỷ,M,O,3507
3460,đồng,Nu,O,3507
3460,",",CH,O,3507
3460,đạt,V,O,3507
3460,50%,M,O,3507
3460,kế_hoạch,N,O,3507
3460,vốn,N,O,3507
3460,.,CH,O,3507
3461,Nếu,C,O,3508
3461,tính,V,O,3508
3461,luôn,R,O,3508
3461,khối_lượng,N,O,3508
3461,hoàn_thành,V,O,3508
3461,nhưng,C,O,3508
3461,chưa,R,O,3508
3461,thực_hiện,V,O,3508
3461,thủ_tục,N,O,3508
3461,giải_ngân,V,O,3508
3461,tại,E,O,3508
3461,Kho_bạc,N,O,3508
3461,Nhà_nước,N,O,3508
3461,TP,Ny,O,3508
3461,là,V,O,3508
3461,2.533,M,O,3508
3461,tỷ,M,O,3508
3461,đồng,Nu,O,3508
3461,thì,C,O,3508
3461,tỷ_lệ,N,O,3508
3461,giải_ngân,V,O,3508
3461,đạt,V,O,3508
3461,"55,8%",M,O,3508
3461,kế_hoạch,N,O,3508
3461,vốn,R,O,3508
3461,đã,R,O,3508
3461,giao,V,O,3508
3461,.,CH,O,3508
3462,Hiện_nay,N,O,3509
3462,",",CH,O,3509
3462,TPHCM,Ny,B-LOC,3509
3462,đang,R,O,3509
3462,triển_khai,V,O,3509
3462,1.643,M,O,3509
3462,dự_án,N,O,3509
3462,đầu_tư,V,O,3509
3462,công,A,O,3509
3462,với,E,O,3509
3462,tổng,N,O,3509
3462,kế_hoạch,N,O,3509
3462,vốn,N,O,3509
3462,giao,V,O,3509
3462,trong,E,O,3509
3462,năm,N,O,3509
3462,2020,M,O,3509
3462,là,V,O,3509
3462,42.139,M,O,3509
3462,tỷ,M,O,3509
3462,đồng,Nu,O,3509
3462,",",CH,O,3509
3462,việc,N,O,3509
3462,giải_ngân,V,O,3509
3462,hết,V,O,3509
3462,số,N,O,3509
3462,vốn,N,O,3509
3462,này,P,O,3509
3462,sẽ,R,O,3509
3462,có,V,O,3509
3462,ý_nghĩa,N,O,3509
3462,rất,R,O,3509
3462,lớn,A,O,3509
3462,trong,E,O,3509
3462,việc,N,O,3509
3462,thúc_đẩy,V,O,3509
3462,tăng_trưởng,V,O,3509
3462,kinh_tế,N,O,3509
3462,của,E,O,3509
3462,TPHCM,Ny,B-LOC,3509
3462,",",CH,O,3509
3462,đồng_thời,R,O,3509
3462,còn,R,O,3509
3462,là,V,O,3509
3462,một,M,O,3509
3462,nhân_tố,N,O,3509
3462,quan_trọng,A,O,3509
3462,để,E,O,3509
3462,giải_quyết,V,O,3509
3462,việc_làm,N,O,3509
3462,trong,E,O,3509
3462,bối_cảnh,N,O,3509
3462,đại_dịch,N,O,3509
3462,Covid-19,Ny,O,3509
3462,đã,R,O,3509
3462,làm,V,O,3509
3462,hơn,A,O,3509
3462,21,M,O,3509
3462,doanh_nghiệp,N,O,3509
3462,TPHCM,Ny,B-LOC,3509
3462,giải_thể,V,O,3509
3462,và,Cc,O,3509
3462,ngưng,V,O,3509
3462,hoạt_động,V,O,3509
3462,.,CH,O,3509
3463,Chủ_tịch,N,O,3510
3463,UBND,Ny,B-ORG,3510
3463,TPHCM,Ny,I-ORG,3510
3463,Nguyễn_Thành_Phong,Np,B-PER,3510
3463,phát_biểu,V,O,3510
3463,tại,E,O,3510
3463,hội_nghị,N,O,3510
3463,.,CH,O,3510
3464,Ảnh,N,O,3511
3464,:,CH,O,3511
3464,Minh_Thư,Np,B-PER,3511
3464,“,CH,O,3511
3464,Với,E,O,3511
3464,vai_trò,N,O,3511
3464,là,V,O,3511
3464,một,M,O,3511
3464,đô_thị,N,O,3511
3464,lớn,A,O,3511
3464,",",CH,O,3511
3464,TPHCM,Ny,B-LOC,3511
3464,xác_định,V,O,3511
3464,phải,V,O,3511
3464,nỗ_lực,V,O,3511
3464,nhiều,A,O,3511
3464,hơn,A,O,3511
3464,",",CH,O,3511
3464,bởi,E,O,3511
3464,lẽ,N,O,3511
3464,nếu,C,O,3511
3464,TPHCM,Ny,B-LOC,3511
3464,giải_ngân,V,O,3511
3464,vốn,N,O,3511
3464,đầu_tư,V,O,3511
3464,công,N,O,3511
3464,thấp,A,O,3511
3464,sẽ,R,O,3511
3464,ảnh_hưởng,V,O,3511
3464,đến,E,O,3511
3464,sự,N,O,3511
3464,phục_hồi,V,O,3511
3464,kinh_tế,N,O,3511
3464,của,E,O,3511
3464,TPHCM,Ny,B-LOC,3511
3464,và,Cc,O,3511
3464,cả,P,O,3511
3464,nước,N,O,3511
3464,.,CH,O,3511
3465,Trên,E,O,3512
3465,tinh_thần,N,O,3512
3465,đó,P,O,3512
3465,",",CH,O,3512
3465,TPHCM,Ny,B-LOC,3512
3465,sẽ,R,O,3512
3465,nỗ_lực,V,O,3512
3465,cao,A,O,3512
3465,nhất,R,O,3512
3465,",",CH,O,3512
3465,phấn_đấu,V,O,3512
3465,cả,P,O,3512
3465,năm,N,O,3512
3465,2020,M,O,3512
3465,giải_ngân,V,O,3512
3465,đạt,V,O,3512
3465,trên,E,O,3512
3465,95%,M,O,3512
3465,”,Nu,O,3512
3465,-,CH,O,3512
3465,Chủ_tịch,N,O,3512
3465,UBND,Ny,O,3512
3465,TP,Ny,O,3512
3465,Nguyễn_Thành_Phong,Np,O,3512
3465,nhấn_mạnh,V,O,3512
3465,.,CH,O,3512
3466,Để,E,O,3513
3466,thực_hiện,V,O,3513
